Date,Actual,Pred
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,1
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,1
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,1
2017-11-14,0,0
2017-11-14,0,1
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-14,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,1
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,1
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,1
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,0
2017-11-15,0,1
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,1
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-16,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,1
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,1
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,1
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,1
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-17,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,-1
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,1
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,1
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-20,0,0
2017-11-21,0,1
2017-11-21,0,0
2017-11-21,0,1
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,1
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,1
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-21,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,1
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,0
2017-11-22,0,1
2017-11-22,0,0
2017-11-24,0,0
2017-11-24,0,0
2017-11-24,0,0
2017-11-24,0,0
2017-11-24,0,0
2017-11-24,0,0
2017-11-24,0,0
2017-11-27,0,0
2017-11-27,0,1
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-27,0,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
2017-11-28,-1,0
